"player_id","player","position_mode","kicks","marks","handballs","disposals","effective_disposals","disposal_efficiency_percentage","goals","behinds","hitouts","tackles","rebounds","inside_fifties","clearances","clangers","free_kicks_for","free_kicks_against","brownlow_votes","contested_possessions","uncontested_possessions","contested_marks","marks_inside_fifty","one_percenters","bounces","goal_assists","time_on_ground_percentage","afl_fantasy_score","centre_clearances","stoppage_clearances","score_involvements","metres_gained","turnovers","intercepts","tackles_inside_fifty","contest_def_losses","contest_def_one_on_ones","contest_off_one_on_ones","contest_off_wins","def_half_pressure_acts","effective_kicks","f50_ground_ball_gets","ground_ball_gets","hitouts_to_advantage","hitout_win_percentage","intercept_marks","marks_on_lead","pressure_acts","rating_points","ruck_contests","score_launches","shots_at_goal","spoils"
11642,"Scott Thompson","BACK",9.34319526627219,5.40828402366864,6.76923076923077,16.112426035503,13.3214285714286,82.1242603550296,0.0236686390532544,0.0355029585798817,0.0118343195266272,2.06508875739645,3.51479289940828,1.14201183431953,0.195266272189349,2.24260355029586,1.0887573964497,1.16568047337278,0.106508875739645,6.04733727810651,9.45562130177515,0.940828402366864,0.0118343195266272,4.86390532544379,0.757396449704142,0.118343195266272,92.8224852071006,63.8343195266272,0.00591715976331361,0.189349112426035,2.88690476190476,273.827380952381,2.80952380952381,7.55357142857143,0.0178571428571429,0.898809523809524,3.20833333333333,0.19047619047619,0.0416666666666667,6.57142857142857,7.41071428571429,0.0119047619047619,3.95833333333333,0,0.595238095238095,2.26785714285714,0.0238095238095238,8.01785714285714,10.1656804733728,0.0119047619047619,1.51785714285714,0.101190476190476,4.22023809523809
11643,"Lachie Henderson","BACK",9.52229299363057,6.10828025477707,4.29936305732484,13.8216560509554,10.8311688311688,77.5859872611465,0.547770700636943,0.305732484076433,0.0191082802547771,1.76433121019108,2.47770700636943,1.67515923566879,0.171974522292994,1.80891719745223,0.662420382165605,0.738853503184713,0.0955414012738854,5.10828025477707,8.47133757961783,1.13375796178344,0.719745222929936,4.12738853503185,0.261146496815287,0.261146496815287,92.5987261146497,64.6050955414013,0.00636942675159236,0.159235668789809,3.49044585987261,251.350318471338,2.48407643312102,4.98089171974522,0.248407643312102,0.584415584415584,2.37012987012987,1.63636363636364,0.474025974025974,5.06493506493506,7.23376623376623,0.357142857142857,3.14285714285714,0,0.649350649350649,1.68831168831169,0.655844155844156,8.68831168831169,9.54968152866242,0.0779220779220779,0.948051948051948,0.961783439490446,3.35714285714286
11644,"Brad Ebert","MID",12.1195652173913,4.69565217391304,9.125,21.2445652173913,14.3369565217391,66.7554347826087,0.581521739130435,0.467391304347826,0.554347826086957,5.73913043478261,1.53260869565217,3.55978260869565,2.875,3.26086956521739,0.853260869565217,1.15217391304348,0.304347826086957,8.19565217391304,13.1576086956522,0.494565217391304,0.396739130434783,1.60326086956522,0.375,0.565217391304348,83.679347826087,93.5409836065574,0.923913043478261,1.92934782608696,4.91847826086957,339.755434782609,3.93478260869565,2.89130434782609,0.820652173913043,0.0923913043478261,0.326086956521739,0.5,0.108695652173913,8.60869565217391,7.08695652173913,0.771739130434783,5.71739130434783,0.184782608695652,3.98532608695652,0.614130434782609,0.326086956521739,18.8695652173913,11.1141304347826,0.108695652173913,1.05434782608696,1.21195652173913,0.891304347826087
11645,"Chris Masten","WING",11.8198757763975,4.63354037267081,10.2608695652174,22.0807453416149,16.4465408805031,74.5900621118012,0.329192546583851,0.229813664596273,0.0062111801242236,2.61490683229814,1.91304347826087,3.03726708074534,1.78260869565217,2.16149068322981,0.472049689440994,0.652173913043478,0.124223602484472,6.40993788819876,15.7826086956522,0.062111801242236,0.149068322981366,0.751552795031056,0.236024844720497,0.583850931677019,85.3788819875776,81.0745341614907,0.428571428571429,1.35403726708075,5.10625,317.625,3.69375,3.00625,0.33125,0.144654088050314,0.276729559748428,0.113207547169811,0.0251572327044025,5.69182389937107,8.0251572327044,0.69811320754717,5.25786163522013,0,0.628930817610063,0.257861635220126,0.113207547169811,12.0314465408805,8.90062111801242,0.0188679245283019,1.0440251572327,0.63125,0.30188679245283
11646,"Chris Mayne","FWD",7.75263157894737,5.17894736842105,8.26842105263158,16.0210526315789,12.8148148148148,79.5263157894737,0.768421052631579,0.426315789473684,0.0736842105263158,4.00526315789474,0.763157894736842,1.27368421052632,0.757894736842105,1.37368421052632,0.978947368421053,0.473684210526316,0.0421052631578947,5.52631578947368,10.1947368421053,0.557894736842105,0.931578947368421,1.57368421052632,0.184210526315789,0.542105263157895,83.8263157894737,75.8941798941799,0.273684210526316,0.494736842105263,4.62962962962963,144.312169312169,1.88359788359788,2.64550264550265,1.17989417989418,0.0634920634920635,0.306878306878307,1.06349206349206,0.243386243386243,6.32804232804233,5.86243386243386,0.894179894179894,3.64021164021164,0.0105820105820106,1.05820105820106,0.513227513227513,0.783068783068783,17.2592592592593,8.93947368421053,0.0158730158730159,0.746031746031746,1.4021164021164,0.82010582010582
11647,"Rhys Palmer","FWD",9.15714285714286,4.01428571428571,7.17142857142857,16.3285714285714,11.0144927536232,68.1857142857143,1.02857142857143,0.7,0.128571428571429,2.61428571428571,0.842857142857143,2.58571428571429,1.44285714285714,2.27142857142857,0.971428571428571,0.814285714285714,0.0428571428571429,6.3,9.94285714285714,0.257142857142857,0.785714285714286,0.871428571428571,0.342857142857143,0.528571428571429,82.9571428571429,69.8428571428571,0.428571428571429,1,5.04347826086957,231.202898550725,3.39130434782609,1.84057971014493,0.681159420289855,0.0869565217391304,0.173913043478261,0.869565217391304,0.231884057971014,4.23188405797101,5.10144927536232,1.27536231884058,4.82608695652174,0.0289855072463768,0,0.217391304347826,0.347826086956522,12.9130434782609,8.33428571428571,0,0.681159420289855,2.18840579710145,0.376811594202899
11648,"Darren Pfeiffer","WING",6.6875,3.125,7.1875,13.875,10.4375,76.75,0.125,0.125,0.0625,1.9375,2.1875,0.9375,1,1.75,0.75,0.5625,0.0625,5.75,8.25,0.5625,0.0625,2,0.375,0.1875,80.875,51.5625,0.3125,0.6875,2.5,171.625,2.5625,4.875,0.25,0.1875,0.625,0.0625,0,6.625,4.8125,0.1875,4.1875,0.0625,0,1.1875,0,11.5,7.225,0,1.0625,0.3125,1.4375
11649,"Harry Taylor","BACK",8.59473684210526,5.83684210526316,6.11052631578947,14.7052631578947,11.8359788359788,79.5684210526316,0.352631578947368,0.221052631578947,0.168421052631579,1.83157894736842,2.52105263157895,1.37894736842105,0.273684210526316,1.48947368421053,0.557894736842105,0.568421052631579,0.189473684210526,5.81578947368421,9,1.20526315789474,0.442105263157895,5.36842105263158,0.189473684210526,0.247368421052632,90.521052631579,64.2857142857143,0.0263157894736842,0.252631578947368,3.16842105263158,231.794736842105,2.26842105263158,5.83684210526316,0.215789473684211,0.37037037037037,2.28042328042328,0.835978835978836,0.285714285714286,4.7989417989418,6.52910052910053,0.301587301587302,3.61375661375661,0.0423280423280423,2.52698412698413,1.94708994708995,0.132275132275132,7.17989417989418,10.8478947368421,0.375661375661376,0.941798941798942,0.642105263157895,4.52910052910053
11650,"Scott Selwood","MID",9.52475247524752,3.71287128712871,11.5049504950495,21.029702970297,15.37,73.1683168316832,0.267326732673267,0.287128712871287,0,6.13861386138614,1.21782178217822,2.84158415841584,3.99009900990099,2.40594059405941,1.48514851485149,1.04950495049505,0.207920792079208,8.52475247524752,12.5940594059406,0.0693069306930693,0.267326732673267,1.2970297029703,0.277227722772277,0.574257425742574,79.5148514851485,87.5049504950495,1.78217821782178,2.21782178217822,5.18,233.41,3.26,2.13,0.84,0.08,0.23,0.25,0.07,9.42,5.76,0.78,5.44,0,0,0.26,0.15,20.76,9.44950495049505,0.03,1.25,0.7,0.53
11651,"Matthew Kreuzer","RUCK",7.68595041322314,2.71900826446281,4.92561983471074,12.6115702479339,7.7563025210084,61.4628099173554,0.462809917355372,0.446280991735537,24.8842975206612,3.79338842975207,1.07438016528926,2.36363636363636,3.42148760330579,2.11570247933884,1.33057851239669,0.834710743801653,0.173553719008264,7.73553719008264,4.96694214876033,0.917355371900826,0.652892561983471,3.1404958677686,0.00826446280991736,0.330578512396694,79.7190082644628,83.675,1.16528925619835,2.25619834710744,4.09166666666667,178.758333333333,2.70833333333333,1.66666666666667,0.658333333333333,0.100840336134454,0.478991596638655,1.25210084033613,0.403361344537815,6.63865546218487,3.85714285714286,0.672268907563025,4.48739495798319,6.64705882352941,41.609243697479,0.436974789915966,0.26890756302521,14.6806722689076,11.2297520661157,60.0672268907563,2.05882352941176,1.13333333333333,2.20168067226891
11654,"Tayte Pears","BACK",7.69565217391304,4.26086956521739,7.52173913043478,15.2173913043478,12.4782608695652,79.7826086956522,0,0,0,2.39130434782609,2.17391304347826,1.21739130434783,0.217391304347826,1.69565217391304,0.608695652173913,1,0,4.60869565217391,10.3478260869565,0.521739130434783,0,3.52173913043478,0.260869565217391,0.173913043478261,92.1304347826087,58.0869565217391,0.0434782608695652,0.217391304347826,3.08695652173913,187.608695652174,2.1304347826087,4.78260869565217,0.0869565217391304,0.869565217391304,1.95652173913043,0.130434782608696,0,8.04347826086956,6.17391304347826,0.0434782608695652,3.34782608695652,0,0,1.08695652173913,0,10.1739130434783,7.55652173913044,0,1.04347826086957,0.0869565217391304,3.08695652173913
11656,"Matthew Spangher","BACK",8.125,4.75,4.70833333333333,12.8333333333333,10.2916666666667,76.625,0.0833333333333333,0.25,0.25,1.83333333333333,1.83333333333333,1.08333333333333,0.125,1.79166666666667,1.125,0.875,0.0416666666666667,4.41666666666667,8.58333333333333,0.833333333333333,0.166666666666667,5.04166666666667,0.125,0.208333333333333,79.1666666666667,54.875,0,0.125,3.70833333333333,183.208333333333,2.125,4,0.125,0.75,2.20833333333333,0.75,0.0416666666666667,5.33333333333333,6.375,0.208333333333333,2.29166666666667,0.0833333333333333,2.2,1.20833333333333,0.208333333333333,9.125,6.75,0.916666666666667,0.625,0.416666666666667,4.20833333333333
11657,"Nick Smith","BACK",7.77358490566038,3.93710691823899,6.72955974842767,14.5031446540881,11.5126582278481,79.3647798742138,0.0125786163522013,0.0628930817610063,0,2.89308176100629,2.51572327044025,0.830188679245283,0.477987421383648,1.32704402515723,0.861635220125786,0.452830188679245,0,5.0125786163522,9.54088050314465,0.421383647798742,0.0377358490566038,3.44025157232704,0.0880503144654088,0.125786163522013,89.3584905660377,59.8050314465409,0.0440251572327044,0.421383647798742,2.48427672955975,182.496855345912,2.32075471698113,5.21383647798742,0.0440251572327044,0.39873417721519,1.64556962025316,0.0189873417721519,0,8.15822784810127,5.46835443037975,0.0379746835443038,3.57594936708861,0,0,1.24050632911392,0.00632911392405063,10.7784810126582,7.79056603773585,0,0.829113924050633,0.0880503144654088,2.61392405063291
11660,"Sharrod Wellingham","BACK",10.6565656565657,4.09090909090909,7.44444444444444,18.1010101010101,12.659793814433,70.5858585858586,0.313131313131313,0.242424242424242,0.0404040404040404,2.62626262626263,1.97979797979798,2.41414141414141,1.47474747474747,2.36363636363636,0.606060606060606,0.848484848484849,0.0404040404040404,6.72727272727273,11.2020202020202,0.494949494949495,0.222222222222222,2.14141414141414,0.454545454545455,0.393939393939394,80.9292929292929,69.8585858585859,0.444444444444444,1.04040404040404,3.70408163265306,299.928571428571,3.46938775510204,4.51020408163265,0.173469387755102,0.154639175257732,0.680412371134021,0.278350515463918,0.11340206185567,5.78350515463918,6.70103092783505,0.505154639175258,4.92783505154639,0,0,0.948453608247423,0.309278350515464,11.5773195876289,9.30505050505051,0,1.09278350515464,0.612244897959184,1.4639175257732
